2253,13,2024-09-29T17:59:59.196249,13,20,3e5f1aff-9d69-4364-82d7-27a57fcfd457,25352200,206,391
9465,30,2024-04-13T06:27:36.311557,7,39,1b518d27-be7a-4d1b-bf0a-5d21f8f1eb01,50276032,424,437
8256,33,2024-03-28T10:52:33.363901,1,83,083fd1c5-a1a9-4a4d-b361-8e9032dac994,92386265,259,306
8536,1,2024-04-12T10:00:30.868266,17,71,6d27777a-eecd-45f1-931b-79c3ccc57bb0,61376423,162,335
8435,1,2024-10-30T00:28:22.959897,8,27,bfc8ca76-8ed4-498e-b9b9-d5009657b8d1,20427625,417,471
1470,2,2024-05-10T17:42:05.977496,3,51,6846f163-afb7-4b75-946a-c098e4727e2b,86614050,4,116
3359,37,2024-03-27T09:49:00.213653,13,14,0fe2d7e1-47c2-4b56-86bf-8548fd8ef384,82982097,150,341
6255,17,2024-03-01T21:37:22.881040,16,5,bbb661b3-ba65-41fe-b4ef-8a3adbff286b,75200325,165,452
6253,8,2024-10-25T14:01:03.706012,16,5,04d31ae8-f85b-4f79-b386-f60a38ae1949,97238286,28,273
9698,4,2024-06-02T19:09:09.957307,19,31,2a4130fb-5b22-476b-9d34-9a093968402b,47498614,253,47
4601,13,2024-08-26T21:34:37.792423,4,87,41dbe48f-198d-4166-a1fa-65d7701866c9,81323379,478,91
2381,32,2024-04-12T12:54:11.435780,12,11,29f9b83d-7691-4f32-b6e3-2361e1d4f565,80706570,21,371
6959,36,2024-06-06T19:12:45.123520,20,39,7e31ca46-e5de-4a96-ba07-55c386121ac2,27286463,23,54
6325,12,2024-01-03T19:21:45.708054,4,34,07176137-4434-414c-9826-c895f2ff3485,60541125,124,275
4244,43,2024-02-14T17:23:48.403663,1,72,f58ca679-65e6-46ec-abac-d119713e719d,98694614,217,136
9870,46,2024-06-24T03:23:43.527359,18,41,a44c1b0e-535a-41ac-b6c9-8f77dde5c1d5,10859705,4,43
9986,9,2024-09-29T17:47:52.331632,12,57,6454a47c-7fa3-401c-8a5f-52331f47f6bd,12145722,18,339
1183,32,2024-03-07T20:48:39.913667,19,77,91773d11-1add-4c69-8585-a56ae5ed546d,68493395,448,368
7891,6,2024-05-01T13:45:45.638993,9,7,5a6ccadb-65ca-4ed8-9b84-d0c5c8faa662,61617149,215,321
3288,47,2024-08-23T17:43:41.080570,13,44,aeff529a-45d8-4f35-a41b-978217d644a9,10721572,297,390
4638,15,2024-09-12T13:55:09.772133,19,61,2b8c3055-a6be-43fe-8d96-6994b3faebfc,76949584,110,139
9856,50,2024-07-09T18:03:17.660141,1,2,b4309b18-9d65-4b27-aa3c-7aa35470dc24,25817050,477,309
7330,12,2024-02-01T03:03:32.833298,11,30,77e88d0a-d44b-4dc5-b8b1-19765a691578,35753207,478,13
5974,41,2024-04-03T12:45:16.461647,16,33,2442338f-08f0-47bf-aedb-7f3f54aa4706,78479905,299,467
8005,16,2024-10-16T13:32:55.833720,12,96,ac07217e-4053-4fde-a07b-bc951d5a1229,66120036,11,45
2095,36,2024-10-27T09:39:32.124924,3,91,7438ef42-018b-474c-b011-c0548736a102,77782017,398,209
9978,3,2024-04-24T04:05:07.687493,14,57,b81123fd-576f-4430-a502-6dd181c6f5b2,34776214,335,169
7150,28,2024-02-19T04:53:28.644032,12,39,e2e7a6fd-7738-4131-a659-2085875899b2,94172661,62,203
8857,39,2024-11-17T13:09:35.153795,1,21,6d6aa650-e437-4a06-a1e9-e362d9902730,44678440,302,450
4731,49,2024-05-18T08:37:21.359806,18,10,c0a0b973-68b7-4d27-8366-48e2c32e698b,34309512,187,490
8374,20,2024-04-23T00:11:04.531154,11,70,00220f81-9fea-430e-b498-0a3300d32cf7,47497178,108,345
5909,48,2024-05-28T16:04:02.208411,8,7,dfa9513a-9521-459d-a07b-8e1324be57a5,40805766,383,91
1954,12,2024-02-11T12:32:50.956616,19,58,87ef5f95-8393-4550-aa4f-77709443b34e,35469336,352,81
3358,39,2024-03-08T17:00:41.973486,12,61,69d63204-1955-41de-8f24-da148e41f782,84550995,467,214
9674,39,2024-03-03T10:30:10.335332,14,24,495ce874-2833-4b31-b73c-5867bb4780db,50973539,480,405
7263,18,2024-10-12T23:12:11.837759,4,19,5412eb01-a4bd-47d1-9d43-c62b9e369261,58124253,322,440
8380,46,2024-10-04T05:12:26.294941,20,27,2cda86d8-5f25-402d-b14c-ee85bf0ef2a0,30307226,474,482
8951,40,2024-01-07T11:36:09.466916,13,9,d102861d-f042-42f8-8479-681d741b8779,90589039,101,481
