6560,28,2024-04-08T13:12:03.683758,9,55,7267af79-591b-41ba-8a5f-c3647db09c7b,47766841,75,200
5772,28,2024-07-29T17:41:39.666439,18,45,53a1f067-57ff-49d5-a2fc-7383a727cc60,38783480,20,351
7573,30,2024-08-15T09:37:14.677805,5,40,0a739620-a9c6-490e-906f-f2dd850ceb6a,57768011,362,396
5815,23,2024-04-16T01:28:57.060859,1,63,3323d0cb-d8e9-4ef4-9c59-6cf11bdcec88,71341023,65,30
9268,27,2024-05-20T08:12:21.043810,14,11,782079a6-2379-4f92-9e95-b2d7dbf6a172,31315162,375,223
5968,1,2024-02-17T05:15:29.236906,12,90,d10d9051-139e-4d91-a11f-4b8185abbaaa,28346667,317,36
4747,45,2024-08-14T22:22:04.908978,11,51,edc30bba-0007-40d0-84af-3cba7014a608,41603654,431,315
4361,26,2024-07-27T09:30:19.971803,5,4,8824faef-c24b-4c3f-a177-94eeb0948687,22539294,405,432
4571,36,2024-05-01T05:59:41.912684,13,31,6d311176-69ea-4929-b3e6-495e00f9e958,67707690,100,421
5210,43,2024-03-23T05:13:30.010522,2,67,d573cc85-4d23-43e5-8f10-8b2be6611f35,40721936,135,74
5440,1,2024-08-13T14:54:40.136199,7,53,cb8edb11-c3af-4199-aacb-fdaeb45768b4,67759196,407,195
4410,18,2024-05-12T09:40:01.566151,18,68,bd4591ad-6f3b-45e8-808e-2a24f06073a3,29603760,237,426
2497,28,2024-01-05T00:44:11.774094,9,82,951eaa42-180f-4970-be3d-0fc9ebc3f481,83118345,14,387
1660,33,2024-07-24T19:42:40.224918,7,70,6ebaf70d-f04d-45d5-bb2c-e2d699cff507,43755759,144,13
5661,45,2024-10-19T02:33:53.436542,14,77,f0910e2e-d197-4ed7-afa8-55916b643b25,57791988,105,431
6226,28,2024-11-26T05:49:58.866853,17,83,9f6ddcc8-8129-4d1a-ab77-0f6277347515,55562607,200,222
2715,6,2024-06-12T00:11:59.706424,10,84,acd5e3ad-450b-4206-ac03-bd60d43b3d3a,20150018,332,33
3081,22,2024-02-13T18:16:50.950457,3,43,2c8213ce-7f91-4099-84cf-d78b7ae236c1,57352752,82,496
8955,8,2024-08-22T06:04:39.954549,7,81,394aa210-3aa2-43a3-895d-56156f74356b,61465169,475,45
8958,38,2024-04-17T04:21:11.033631,1,65,aab7aaeb-4163-4ec2-84c8-95d1a8865ac9,85060025,439,490
